CONCISE NET LIST - 1  
UNNAMED_3_RESISTOR_I101_B SK21             8        SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I102_B R61              2        RESISTOR_0603-270R,1%,MULTICOMP
UNNAMED_3_RESISTOR_I102_B SK10             41       SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I102_B SK21             41       SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I103_B R60              2        RESISTOR_0603-270R,1%,MULTICOMP
UNNAMED_3_RESISTOR_I103_B SK10             7        SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I103_B SK21             7        SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I104_B R59              2        RESISTOR_0603-270R,1%,MULTICOMP
UNNAMED_3_RESISTOR_I104_B SK10             40       SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I104_B SK21             40       SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I105_B R58              2        RESISTOR_0603-270R,1%,MULTICOMP
UNNAMED_3_RESISTOR_I105_B SK10             6        SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I105_B SK21             6        SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I106_B R57              2        RESISTOR_0603-270R,1%,MULTICOMP
UNNAMED_3_RESISTOR_I106_B SK10             39       SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I106_B SK21             39       SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I107_B R56              2        RESISTOR_0603-270R,1%,MULTICOMP
UNNAMED_3_RESISTOR_I107_B SK10             5        SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I107_B SK21             5        SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I108_B R55              2        RESISTOR_0603-270R,1%,MULTICOMP
UNNAMED_3_RESISTOR_I108_B SK10             38       SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I108_B SK21             38       SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I109_B R54              2        RESISTOR_0603-270R,1%,MULTICOMP
UNNAMED_3_RESISTOR_I109_B SK10             4        SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I109_B SK21             4        SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I110_B R53              2        RESISTOR_0603-270R,1%,MULTICOMP
UNNAMED_3_RESISTOR_I110_B SK10             37       SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I110_B SK21             37       SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I111_B R52              2        RESISTOR_0603-270R,1%,MULTICOMP
UNNAMED_3_RESISTOR_I111_B SK10             3        SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I111_B SK21             3        SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I112_B R51              2        RESISTOR_0603-270R,1%,MULTICOMP
UNNAMED_3_RESISTOR_I112_B SK10             36       SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I112_B SK21             36       SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I113_B R50              2        RESISTOR_0603-270R,1%,MULTICOMP
UNNAMED_3_RESISTOR_I113_B SK10             2        SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I113_B SK21             2        SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I114_B R49              2        RESISTOR_0603-270R,1%,MULTICOMP
UNNAMED_3_RESISTOR_I114_B SK10             35       SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I114_B SK21             35       SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I76_A R24              1        RESISTOR_0805-1K0,1%,CAT
UNNAMED_3_RESISTOR_I76_A R26              1        RESISTOR_0805-56R,1%,MULTICOMP
UNNAMED_3_RESISTOR_I76_A SK10             31       SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I77_A R23              1        RESISTOR_0805-1K0,1%,CAT
UNNAMED_3_RESISTOR_I77_A R27              1        RESISTOR_0805-56R,1%,MULTICOMP
UNNAMED_3_RESISTOR_I77_A SK10             65       SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I78_A R25              2        RESISTOR_0805-1K0,1%,CAT
UNNAMED_3_RESISTOR_I78_A R28              1        RESISTOR_0805-33R,1%,MULTICOMP
UNNAMED_3_RESISTOR_I78_A SK10             33       SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I78_A SK10             67       SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I81_A R30              2        RESISTOR_0805-10R,1%,MULTICOMP
UNNAMED_3_RESISTOR_I81_A R32              1        RESISTOR_0805-1K0,1%,CAT
UNNAMED_3_RESISTOR_I81_A SK21             31       SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I81_B R32              2        RESISTOR_0805-1K0,1%,CAT
UNNAMED_3_RESISTOR_I81_B SK16             1        SK-SMA-PCB_STR-RS
UNNAMED_3_RESISTOR_I82_A R31              2        RESISTOR_0805-10R,1%,MULTICOMP
UNNAMED_3_RESISTOR_I82_A R33              1        RESISTOR_0805-1K0,1%,CAT
UNNAMED_3_RESISTOR_I82_A SK21             65       SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I82_B R33              2        RESISTOR_0805-1K0,1%,CAT
UNNAMED_3_RESISTOR_I82_B SK15             1        SK-SMA-PCB_STR-RS
UNNAMED_3_RESISTOR_I83_A R34              1        RESISTOR_0805-1K0,1%,CAT
UNNAMED_3_RESISTOR_I83_A SK20             1        SK-SMA-PCB_STR-RS
UNNAMED_3_RESISTOR_I83_B R29              2        RESISTOR_0805-20R,1%,MULTICOMP
UNNAMED_3_RESISTOR_I83_B R34              2        RESISTOR_0805-1K0,1%,CAT
UNNAMED_3_RESISTOR_I83_B SK21             33       SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I83_B SK21             67       SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I84_B R23              2        RESISTOR_0805-1K0,1%,CAT
UNNAMED_3_RESISTOR_I84_B SK13             1        SK-SMA-PCB_STR-RS
UNNAMED_3_RESISTOR_I85_B R24              2        RESISTOR_0805-1K0,1%,CAT
UNNAMED_3_RESISTOR_I85_B SK14             1        SK-SMA-PCB_STR-RS
UNNAMED_3_RESISTOR_I86_A R25              1        RESISTOR_0805-1K0,1%,CAT
UNNAMED_3_RESISTOR_I86_A SK12             1        SK-SMA-PCB_STR-RS
UNNAMED_3_RESISTOR_I96_A R29              1        RESISTOR_0805-20R,1%,MULTICOMP
UNNAMED_3_RESISTOR_I96_A SK19             1        SK-SMA-PCB_STR-RS
UNNAMED_3_RESISTOR_I97_A R31              1        RESISTOR_0805-10R,1%,MULTICOMP
UNNAMED_3_RESISTOR_I97_A SK18             1        SK-SMA-PCB_STR-RS
UNNAMED_3_RESISTOR_I98_A R30              1        RESISTOR_0805-10R,1%,MULTICOMP
UNNAMED_3_RESISTOR_I98_A SK17             1        SK-SMA-PCB_STR-RS
UNNAMED_3_RESISTOR_I99_B R48              2        RESISTOR_0603-270R,1%,MULTICOMP
UNNAMED_3_RESISTOR_I99_B SK10             1        SK-AMP-050-68_RT-ANG-787190-7,A
UNNAMED_3_RESISTOR_I99_B SK21             1        SK-AMP-050-68_RT-ANG-787190-7,A
VCC                      C5               1        CAPACITOR_0603-1U0,+/-10%,MURAA
VCC                      C6               2        CAPACITOR_0603-100N,+/-10%,AVXA
VCC                      C19              2        CAPACITOR_0603-10N,+/-10%,AVX-A
VCC                      C20              2        CAPACITOR_0603-100N,+/-10%,AVXA
VCC                      C21              2        CAPACITOR_0603-100N,+/-10%,AVXA
VCC                      C22              2        CAPACITOR_CASE-C-47U/10V,+/-10A
VCC                      C24              2        CAPACITOR_0603-100N,+/-10%,AVXA
VCC                      C25              2        CAPACITOR_0603-100N,+/-10%,AVXA
VCC                      C26              2        CAPACITOR_0603-100N,+/-10%,AVXA
VCC                      C29              2        CAPACITOR_0603-100N,+/-10%,AVXA
VCC                      DS1              1        LED-SMD_0805-RED,ROHM
VCC                      L1               2        INDUCTOR_SMD-4.7U,MEC
VCC                      R1               2        RESISTOR_0805-10R,1%,MULTICOMP
VCC                      R8               2        RESISTOR_0603-220R,1%,MULTICOMP
VCC                      R11              2        RESISTOR_0603-220R,1%,MULTICOMP
VCC                      R35              2        RESISTOR_0805-1K0,1%,CAT
VCC                      U1               8        100EL16_SOIC-SYNERGY
VCC                      U4               1        100E111_PLCC-SYNERGY
VCC                      U4               8        100E111_PLCC-SYNERGY
VCC                      U4               15       100E111_PLCC-SYNERGY
VCC                      U4               22       100E111_PLCC-SYNERGY
VCC                      U5               14       TEN-5-DUALOP_DIP-TRACO,48V/+-5V
VCC                      U6               8        100ELT23_SOIC-SYNERGY
VCC                      U7               8        100ELT23_SOIC-SYNERGY
VCC                      U8               8        100ELT23_SOIC-SYNERGY
VCC                      VR1              3        LD1086_DDPAK-D2T25,STM
VEE                      C23              1        CAPACITOR_CASE-C-47U/10V,+/-10A
VEE                      C27              1        CAPACITOR_0603-100N,+/-10%,AVXA
VEE                      C28              1        CAPACITOR_0603-100N,+/-10%,AVXA
VEE                      C30              1        CAPACITOR_0603-100N,+/-10%,AVXA
VEE                      C31              1        CAPACITOR_CASE-C-47U/10V,+/-10A
VEE                      C32              1        CAPACITOR_0603-100N,+/-10%,AVXA
VEE                      C33              1        CAPACITOR_0603-100N,+/-10%,AVXA
VEE                      C34              1        CAPACITOR_0603-100N,+/-10%,AVXA
VEE                      R36              1        RESISTOR_0603-270R,1%,MULTICOMP
VEE                      R37              1        RESISTOR_0603-270R,1%,MULTICOMP
VEE                      R38              1        RESISTOR_0603-270R,1%,MULTICOMP
VEE                      R39              1        RESISTOR_0603-270R,1%,MULTICOMP
VEE                      R40              1        RESISTOR_0603-270R,1%,MULTICOMP
VEE                      R41              1        RESISTOR_0603-270R,1%,MULTICOMP
VEE                      R42              1        RESISTOR_0603-270R,1%,MULTICOMP
VEE                      R43              1        RESISTOR_0603-270R,1%,MULTICOMP
VEE                      R44              1        RESISTOR_0603-270R,1%,MULTICOMP
VEE                      R45              1        RESISTOR_0603-270R,1%,MULTICOMP
VEE                      R46              1        RESISTOR_0603-270R,1%,MULTICOMP
VEE                      R47              1        RESISTOR_0603-270R,1%,MULTICOMP
VEE                      R48              1        RESISTOR_0603-270R,1%,MULTICOMP
VEE                      R49              1        RESISTOR_0603-270R,1%,MULTICOMP
VEE                      R50              1        RESISTOR_0603-270R,1%,MULTICOMP
VEE                      R51              1        RESISTOR_0603-270R,1%,MULTICOMP
VEE                      R52              1        RESISTOR_0603-270R,1%,MULTICOMP
VEE                      R53              1        RESISTOR_0603-270R,1%,MULTICOMP
VEE                      R54              1        RESISTOR_0603-270R,1%,MULTICOMP
VEE                      R55              1        RESISTOR_0603-270R,1%,MULTICOMP
VEE                      R56              1        RESISTOR_0603-270R,1%,MULTICOMP
VEE                      R57              1        RESISTOR_0603-270R,1%,MULTICOMP
VEE                      R58              1        RESISTOR_0603-270R,1%,MULTICOMP
VEE                      R59              1        RESISTOR_0603-270R,1%,MULTICOMP
VEE                      R60              1        RESISTOR_0603-270R,1%,MULTICOMP
VEE                      R61              1        RESISTOR_0603-270R,1%,MULTICOMP
VEE                      R62              1        RESISTOR_0603-270R,1%,MULTICOMP
VEE                      R63              1        RESISTOR_0603-270R,1%,MULTICOMP
VEE                      U5               11       TEN-5-DUALOP_DIP-TRACO,48V/+-5V
VEE                      U10              16       TEN-5_DIP-TRACO,48V/5V
END CONCISE NET LIST
